year,number_trucks,hours,cost,description,animal_group,property_category,special_service_type_category,borough
2020,1,1,346,KITTEN TRAPPED BEHIND COOKER,Cat,Dwelling,Other animal assistance,KINGSTON UPON THAMES
2020,1,1,346,BIRD TRAPPED UNDER THE GUTTER ON ROOF,Bird,Dwelling,Animal rescue from height,WALTHAM FOREST
2020,1,1,346,YOUNG DEER CAUGHT IN RAILINGS  O/S AMBERLEY HOUSE,Deer,Outdoor,Other animal assistance,HAVERING
2020,1,1,346,KITTENS TRAPPED IN SHUTTER,Cat,Non Residential,Animal rescue from height,SOUTHWARK
2020,1,2,692,KITTEN TRAPPED IN CEILING,Cat,Dwelling,Other animal assistance,HILLINGDON
2020,1,1,346,PIGEON TRAPPED IN NETTING ON BALCONY,Bird,Dwelling,Animal rescue from height,HOUNSLOW
2020,1,1,346,DOG WITH HEAD TRAPPED IN PLASTIC TOY - RESTRICTING BREATHING,Dog,Dwelling,Other animal assistance,BROMLEY
2020,1,1,346,CAT TRAPPED IN WINDOW FRAME,Cat,Dwelling,Other animal assistance,HARINGEY
2020,1,1,346,CAT TRAPPED UNDER KITCHEN CABINET,Cat,Dwelling,Other animal assistance,BRENT
2020,1,1,346,BIRD OF PREY STUCK IN A TREE WRAPPED IN WIRE    RSPCA ON SCENE,Bird,Outdoor,Animal rescue from height,HILLINGDON
2020,1,1,346,KITTEN STUCK BEHIND SINK,Cat,Dwelling,Other animal assistance,KENSINGTON AND CHELSEA
2020,1,1,346,SMALL ANIMAL RESCUE/ DUCKLING  IN DRAIN,Bird,Outdoor,Animal rescue from water,BARNET
2020,1,1,346,BIRD TANGLED IN ANTIBIRD NETTING,Bird,Dwelling,Animal rescue from height,BRENT
2020,1,1,346,CAT TRAPPED ON ON ROOF,Cat,Dwelling,Animal rescue from height,SOUTHWARK
2020,1,1,346,FOX FALLEN INTO LIGHT WELL AT FRONT OF PROPERTY,Fox,Dwelling,Animal rescue from below ground,HAMMERSMITH AND FULHAM
2020,1,1,346,CALL FROM LONDON WILDLIFE PROTECTION - BABY BIRD STUCK ON BALCONY OF VACANT FLAT - FIRST FLOOR LEVEL,Bird,Dwelling,Animal rescue from height,TOWER HAMLETS
2020,1,1,346,CAT STUCK ON ROOF   REQ BY RSPCA,Cat,Dwelling,Animal rescue from height,WALTHAM FOREST
2020,1,1,346,SEAGULL TRAPPED IN NETTING - BETWEEN NETTING AND A GLASS BALCONY  ON THIRD FLOOR       ON THE ROAD S,Bird,Other Residential,Animal rescue from height,BRENT
2020,1,1,346,CAT STUCK IN ENGINE COMPARTMENT OF CAR,Cat,Outdoor,Other animal assistance,LAMBETH
2020,1,1,346,KITTEN STUCK BEHIND CAR RADIATOR - RED DACIA DUSTER,Cat,Road Vehicle,Other animal assistance,WANDSWORTH
2020,1,1,346,CAT TRAPPED IN FIRE ESCAPE,Cat,Dwelling,Animal rescue from height,SOUTHWARK
2020,1,3,1038,BABY SEAGULL TRAPPED ON SPIKE ON ROOF,Bird,Dwelling,Animal rescue from height,CAMDEN
2020,1,1,346,CAT UP TREE   RSPCA IN ATTENDANCE,Cat,Outdoor,Animal rescue from height,HILLINGDON
2020,1,1,346,CAT TRAPPED UP CHIMNEY,Cat,Dwelling,Other animal assistance,CROYDON
2020,1,1,346,CAT WITH LEG TRAPPED IN TREE,Cat,Dwelling,Animal rescue from height,LEWISHAM
2020,1,1,346,CAT TRAPPED BETWEEN SHUTTERS AND WINDOW - THIS IS A BUTCHERS SHOP NR THE CLOCK TOWER,Cat,Non Residential,Other animal assistance,LEWISHAM
2020,1,1,346,PIGEON TRAPPED IN PRECARIOUS POSITION    RSPCA INSPECTOR ON SCENE,Bird,Dwelling,Animal rescue from height,CAMDEN
2020,1,1,346,BIRDS TRAPPED IN NETTING - JUNCTION CAMBERWELL STATION ROAD  - VOLUNTEER ON SCENE,Bird,Outdoor Structure,Animal rescue from height,LAMBETH
2020,1,1,346,SMALL ANIMAL RESCUE - BIRD TRAPPED IN VENTILATION SHAFT,Bird,Dwelling,Animal rescue from height,BRENT
2020,1,1,346,DOG WITH HEAD TRAPPED BETWEEN RAILINGS   CALLER REMAINING ON SCENE,Dog,Outdoor Structure,Other animal assistance,WESTMINSTER
2020,1,1,346,SQUIRREL TRAPPED IN CHIMNEY,Squirrel,Dwelling,Animal rescue from below ground,CROYDON
2020,1,1,346,FOX STUCK IN FENCE,Fox,Dwelling,Other animal assistance,LEWISHAM
2020,1,1,346,BIRD TRAPPED IN WALL,Bird,Dwelling,Other animal assistance,HARINGEY
2020,1,1,346,BIRD STUCK IN VENT,Bird,Dwelling,Animal rescue from height,BEXLEY
2020,1,2,692,ASSIST RSPCA - CAT STUCK BEHIND CLADDING,Cat,Dwelling,Animal rescue from height,HAMMERSMITH AND FULHAM
2020,1,1,346,CAT TRAPPED IN VOID IN BEDROOM,Cat,Dwelling,Other animal assistance,BROMLEY
2020,1,1,346,ASSIST RSPCA WITH PARAKEET STUCK IN CABLE,Bird,Dwelling,Animal rescue from height,HOUNSLOW
2020,1,1,346,PIGEON CAUGHT IN NETTING OF BRIDGE   CALLER REMAINING ON SCENE TO DIRECT,Bird,Outdoor Structure,Animal rescue from height,TOWER HAMLETS
2020,1,3,1038,KITTEN TRAPPED BEHIND BEAM IN ATTIC -    SNAKE EYE CAMERA REQUESTED FROM SCENE,Cat,Dwelling,Animal rescue from height,ENFIELD
2020,1,1,346,KITTEN STUCK IN DRAIN,Cat,Dwelling,Other animal assistance,ENFIELD
2020,1,1,346,CAT UP TREE BEING ATTACKED BY BIRDS,Cat,Outdoor,Animal rescue from height,EALING
2020,1,1,346,FOX IN RIVER THAMES IN THE SIDE OF LOCK,Fox,Outdoor,Other animal assistance,RICHMOND UPON THAMES
2020,1,1,346,CAT STUCK ON FIRST FLOOR WINDOW LEDGE - OFF DUTY POLICE OFFICER ON SCENE,Cat,Dwelling,Animal rescue from height,WESTMINSTER
2020,1,1,346,SMALL ANIMAL RESCUE - BIRD TRAPPED INSIDE CHIMNEY,Bird,Dwelling,Other animal assistance,REDBRIDGE
2020,1,1,346,FOX TRAPPED IN FENCE,Fox,Outdoor Structure,Other animal assistance,NEWHAM
2020,1,1,346,SMALL ANIMAL RESCUE - INJURED BIRD,Bird,Dwelling,Animal rescue from height,WALTHAM FOREST
2020,1,2,692,HORSE COLLAPSED IN FIELD,Horse,Outdoor,Other animal assistance,BEXLEY
2020,1,3,1038,SEAGULL TRAPPED IN NETTING    HAS BEEN THERE SINCE LAST NIGHT    CALLER WILL MEET YOU ON SCENE,Bird,Non Residential,Animal rescue from height,TOWER HAMLETS
2020,1,1,346,INJURED FOX TRAPPED IN METAL FENCE   BROKEN FOOT,Fox,Dwelling,Other animal assistance,WANDSWORTH
2020,1,3,1038,FOX TRAPPED BETWEEN TWO HOUSES   CALL FROM RSPCA,Fox,Dwelling,Other animal assistance,HAVERING
2020,1,1,346,PIGEON STUCK IN ROOF   RSPCA ON SCENE REQUIRING ASSISTANCE,Bird,Dwelling,Animal rescue from height,WALTHAM FOREST
2020,1,1,346,PARROT STUCK ON ROOF,Bird,Dwelling,Other animal assistance,EALING
2020,1,2,692,KITTENS STUCK BEHIND WALL    RSCPA ON SCENE,Cat,Non Residential,Animal rescue from below ground,WANDSWORTH
2020,1,1,346,BIRD TRAPPED IN CHIMNEY,Bird,Dwelling,Other animal assistance,HOUNSLOW
2020,1,1,346,BIRDS TRAPPED BEHIND NETTING UNDER RAILWAY BRIDGE,Bird,Outdoor Structure,Animal rescue from height,KINGSTON UPON THAMES
2020,2,3,1038,DOG STUCK IN MIDDLE OF THE CANAL NEXT TO THE BRIDGE - WATER OPERATIONS LEVEL TWO    FRU WITH BOAT RE,Dog,Outdoor,Animal rescue from water,TOWER HAMLETS
2020,1,1,346,KITTEN TRAPPED IN DRAIN,Cat,Dwelling,Other animal assistance,TOWER HAMLETS
2020,1,1,346,SMALL ANIMAL RESCUE - FOX WITH LEG TRAPPED IN WIRING,Fox,Dwelling,Other animal assistance,MERTON
2020,1,1,346,CAT STUCK UNDER FLOOR BOARDS,Cat,Dwelling,Animal rescue from below ground,BARNET
2020,1,1,346,CAT TRAPPED BETWEEN DOOR POSSIBLY INJURED,Cat,Dwelling,Other animal assistance,CROYDON
2020,1,1,346,CAT FALLEN INTO ABANDONED COURTYARD,Cat,Dwelling,Animal rescue from below ground,ISLINGTON
2020,1,2,692,CAT ON ROOF INACCESSIBLE FROM REST OF BUILDING,Cat,Dwelling,Animal rescue from height,WESTMINSTER
2020,1,2,692,BIRDS TRAPPED IN LOFT,Bird,Dwelling,Other animal assistance,LEWISHAM
2020,1,1,346,KITTEN STUCK IN TREE,Cat,Outdoor,Animal rescue from height,WESTMINSTER
2020,1,1,346,FOX BELIEVED TRAPPED IN METAL FENCE BY THE WATERWORKS - CALLER DOES NOT WANT BRIGADE TO KNOCK,Fox,Outdoor Structure,Other animal assistance,BARKING AND DAGENHAM
2020,1,1,346,FOX CUB STUCK IN FENCE,Fox,Dwelling,Other animal assistance,HARINGEY
2020,1,1,346,DOG TRAPPED IN METAL GATE,Dog,Dwelling,Other animal assistance,HARINGEY
2020,1,1,346,CAT TRAPPED ON ROOF IN PRECARIOUS POSITION,Cat,Dwelling,Animal rescue from height,REDBRIDGE
2020,1,1,346,PIGEON TRAPPED BEHIND A METAL GRILL IN WINDOW    CALLER ON SCENE AND WILL DIRECT YOU,Bird,Non Residential,Animal rescue from height,SOUTHWARK
2020,1,1,346,PIGEON STUCK IN WINDOW GRILL  WILD LIFE TEAM ON SITE,Bird,Non Residential,Other animal assistance,SOUTHWARK
2020,1,1,346,PIGEON STUCK IN NETTING   RSPCA IN ATTENDANCE   ACCESS VIA WALKWAY NEXT TO GYM,Bird,Non Residential,Other animal assistance,CROYDON
2020,1,1,346,PIGEON STUCK BEHIND WINDOW GRILL     FACING THE CHURCH TO THE RIGHT IN THE TOP WINDOW BEFORE THE SEP,Bird,Non Residential,Other animal assistance,SOUTHWARK
2020,1,1,346,KITTEN LOCKED IN BEDROOM    FURNITURE FALLEN AGAINST DOOR,Cat,Dwelling,Animal rescue from below ground,SOUTHWARK
2020,1,1,346,ASSIST RSPCA WITH CAT UP TREE,Cat,Outdoor,Animal rescue from height,SOUTHWARK
2020,1,1,346,BIRD TRAPPED IN NETTING AT BRIDGE - RSPCA IN ATTENDANCE - WILL MEET YOU AT  BRIDGE,Bird,Outdoor Structure,Animal rescue from height,BROMLEY
2020,1,1,346,SMALL ANIMAL RESCUE - KITTEN STUCK IN CAR EXHAUST,Cat,Road Vehicle,Other animal assistance,REDBRIDGE
2020,1,1,346,WOOD PIGEON TRAPPED BEHIND CHIMNEY,Bird,Dwelling,Other animal assistance,BROMLEY
2020,1,1,346,RUNNING CALL TO TRAPPED FOX,Fox,Dwelling,Other animal assistance,LEWISHAM
2020,1,1,346,ASSIST RSPCA WITH FOX STRANDED ON FORESHORE - RSPCA INSPECTOR IS EMILY     THIS IS NEAR TO WANDSWORT,Fox,Outdoor,Other animal assistance,HAMMERSMITH AND FULHAM
2020,1,1,346,CAT IN TREE,Cat,Outdoor,Animal rescue from height,HOUNSLOW
2020,1,1,346,SMALL ANIMAL RESCUE - CAT WITH LEG TRAPPED IN BATH VERY DISTRESSED,Cat,Dwelling,Other animal assistance,CAMDEN
2020,1,1,346,ASSIST RSPCA WITH SMALL ANIMAL RESCUE - RSPCA OFFICER ON SCENE,Cat,Dwelling,Animal rescue from height,CROYDON
2020,1,1,346,CAT TRAPPED IN DRAIN PIPE - LOCATED ON THE ROOF OF HOUSE,Cat,Dwelling,Animal rescue from height,MERTON
2020,1,1,346,DOG WITH FOOT TRAPPED IN SEAT OF CAR  BLACK AND GREY SMART CAR,Dog,Road Vehicle,Other animal assistance,TOWER HAMLETS
2020,1,1,346,PUPPY TRAPPED IN CHIMNEY,Dog,Dwelling,Other animal assistance,SOUTHWARK
2020,1,1,346,CAT FALLEN INTO A COURTYARD AND NOW TRAPPED UNABLE TO GET OUT.,Cat,Dwelling,Animal rescue from below ground,WESTMINSTER
2020,1,1,346,CAT STUCK BETWEEN WALL,Cat,Outdoor,Animal rescue from below ground,CROYDON
2020,1,1,346,PIGEON TRAPPED ON ROOF   STARLIGHT TRUST REPRESENTIVE IN ATTENDANCE,Bird,Dwelling,Animal rescue from height,SUTTON
2020,1,1,346,CAT TRAPPED IN VENT,Cat,Dwelling,Animal rescue from below ground,NEWHAM
2020,1,1,346,CAT STUCK UNDER PATIO,Cat,Dwelling,Animal rescue from below ground,REDBRIDGE
2020,1,1,346,CAT STUCK ON ROOF - OWNER ON SCENE,Cat,Dwelling,Animal rescue from height,WALTHAM FOREST
2020,1,1,346,INJURED CAT TRAPPED DOWN CRATER IN BACK GARDEN,Cat,Outdoor,Animal rescue from below ground,HOUNSLOW
2020,1,1,346,CAT ON ROOF POSSIBLY INJURED,Cat,Dwelling,Animal rescue from height,BARNET
2020,1,2,692,CAT TRAPPED IN GRATE ON ROOF,Cat,Non Residential,Animal rescue from height,NEWHAM
2020,1,1,346,KITTEN TRAPPED IN ENGINE OF CAR - CARPARK FOR GROUP PAMA HOUSE,Cat,Outdoor,Other animal assistance,BARNET
2020,1,1,346,BIRD TRAPPED AND INJURED UNDER BRIDGE NETTING,Bird,Outdoor Structure,Animal rescue from height,KINGSTON UPON THAMES
2020,1,1,346,ASSIST RSPCA WITH BIRD THAT IS TRAPPED BY LEG AND WING IN NETTING     RSPCA OFFICER ON SCENE,Bird,Dwelling,Animal rescue from height,REDBRIDGE
2020,1,1,346,BIRD TRAPPED IN CHIMNEY,Bird,Dwelling,Animal rescue from height,BARKING AND DAGENHAM
2020,1,1,346,CAT TRAPPED IN WALL,Cat,Dwelling,Other animal assistance,HAMMERSMITH AND FULHAM
2020,2,3,1038,FOX IN DISTRESS DOWN A HOLE ON THE CREEK BANK,Fox,Outdoor,Other animal assistance,GREENWICH
2020,1,1,346,DOG LOCKED IN CAR,Dog,Road Vehicle,Other animal assistance,BRENT
2020,1,1,346,PIGEON STUCK IN CHIMNEY,Bird,Dwelling,Animal rescue from height,NEWHAM
2020,1,1,346,PIDGEON IN FIRE PLACE  CALLER UNABLE TO REMOVE BOARDS TO REMOVE BIRD,Bird,Dwelling,Other animal assistance,NEWHAM
2020,1,1,346,DOG ON ROOF         ESCAPED VIA SKY LIGHT,Dog,Dwelling,Animal rescue from height,MERTON
2020,1,1,346,DOG WITH PAW STUCK IN DRAIN,Dog,Dwelling,Other animal assistance,LEWISHAM
2020,1,1,346,DOG STUCK IN MARSHLAND,Dog,Outdoor,Other animal assistance,HAVERING
2020,1,1,346,AT BACK OF TENNIS COURTS NEAR THE CAFE - DOG TRAPPED WITH LEAD AROUND TREE BASE,Dog,Outdoor,Other animal assistance,SUTTON
2020,1,1,346,DOG WITH LEG TRAPPED IN BANNISTER,Dog,Dwelling,Other animal assistance,HARINGEY
2020,1,1,346,DOG STUCK IN IRON TABLE IN REAR GARDEN,Dog,Dwelling,Other animal assistance,EALING
2020,1,1,346,CAT TRAPPED IN HOLE IN GARDEN,Cat,Outdoor,Animal rescue from below ground,NEWHAM
2020,1,1,346,FOX TRAPPED,Fox,Outdoor,Other animal assistance,MERTON
2020,1,1,346,CAT TRAPPED IN GARAGE   OWNER ON SCENE WILL DIRECT,Cat,Non Residential,Other animal assistance,BROMLEY
2020,1,1,346,ASSIST RSPCA WITH CAT IN TREE - RSPCA ON SCENE,Cat,Outdoor,Animal rescue from height,HARINGEY
2020,1,1,346,BIRD TRAPPED INBETWEEN TWO WALLS,Bird,Dwelling,Other animal assistance,RICHMOND UPON THAMES
2020,1,1,346,PIGEON TRAPPED IN TREE    CALLED BY RSPCA ON SCENE,Bird,Outdoor,Animal rescue from height,HOUNSLOW
2020,1,1,346,KITTEN TRAPPED INSIDE CAR ENGINE,Cat,Road Vehicle,Other animal assistance,BRENT
2020,1,1,346,FOX TRAPPED BEHIND WALL,Fox,Dwelling,Animal rescue from below ground,HAMMERSMITH AND FULHAM
2020,1,1,346,CAT TRAPPED ON LOW FLAT ROOF,Cat,Dwelling,Animal rescue from height,WESTMINSTER
2020,1,1,346,PIGEON STUCK IN NETTING WILDLIFE REP WILL MEET AT SAINSBURYS AND DIRECT BRIGADE,Bird,Non Residential,Animal rescue from height,KENSINGTON AND CHELSEA
2020,1,1,346,BIRD TRAPPED IN TREE - HANGING BY WING ATTACHED TO SOMETHING IN TREE - CALLER WILL MEET YOU AT NUMBE,Bird,Dwelling,Animal rescue from height,HARROW
2020,1,1,346,KITTEN  STUCK IN TREE  CAUGHT ON BRANCHES BY COLLAR AND LEAD,Cat,Outdoor,Other animal assistance,HARROW
2020,1,2,692,KITTEN TRAPPED BEHIND KITCHEN UNITS,Cat,Dwelling,Other animal assistance,BROMLEY
2020,1,1,346,PIGEON TRAPPED BETWEEN METAL GRILL AND WINDOW,Bird,Dwelling,Animal rescue from height,ISLINGTON
2020,1,1,346,CAT STUCK BEHIND FRIDGE,Cat,Dwelling,Other animal assistance,HACKNEY
2020,1,1,346,KITTEN STUCK IN DISHWASHER,Cat,Dwelling,Other animal assistance,BRENT
2020,1,2,692,CAT TRAPPED IN WALL,Cat,Dwelling,Other animal assistance,CROYDON
2020,1,1,346,CAT STUCK IN WALL BEHIND WASHING MACHINE,Cat,Dwelling,Other animal assistance,LAMBETH
2020,2,3,1038,PIDGEON TRAPPED IN NETTING  ON BRIDGE BETWEEN SHOPPING CENTER AND CAR PARK ABOVE KENTISH WAY   RSPCA,Bird,Outdoor Structure,Animal rescue from height,BROMLEY
2020,1,1,346,CAT STUCK ON RAILINGS   NEXT TO THE SCHOOL,Cat,Outdoor Structure,Animal rescue from height,WALTHAM FOREST
2020,1,1,346,CAT TRAPPED INSIDE DERELICT BUILDING - CALLER WILL MEET CREWS,Cat,Non Residential,Animal rescue from height,WESTMINSTER
2020,1,1,346,BIRD STUCK IN CHIMNEY,Bird,Dwelling,Animal rescue from height,KINGSTON UPON THAMES
2020,1,1,346,DOG WITH HEAD STUCK IN PRAM,Dog,Dwelling,Other animal assistance,KENSINGTON AND CHELSEA
2020,1,1,346,FOX TRAPPED IN ROOF SPACE OF BUNGALOW,Fox,Dwelling,Other animal assistance,HARINGEY
2020,1,2,692,CAT TRAPPED BY RISING TIDE,Cat,Outdoor,Animal rescue from water,GREENWICH
2020,1,1,346,SQUIRRELS TRAPPED IN ROOF,Squirrel,Non Residential,Other animal assistance,GREENWICH
2020,1,1,346,CAT STUCK IN ENGINE,Cat,Road Vehicle,Other animal assistance,BEXLEY
2020,1,1,346,CAT TRAPPED IN BARBED WIRE AT FRONT OF HOUSE,Cat,Outdoor Structure,Other animal assistance,NEWHAM
2020,1,2,692,CAT LOCKED IN BUILDING,Cat,Non Residential,Other animal assistance,ENFIELD
2020,1,1,346,SMALL ANIMAL RESCUE    BIRD TRAPPED IN CHIMNEY. ACCESSIBLE FROM INSIDE THE PROPERTY,Bird,Dwelling,Animal rescue from height,RICHMOND UPON THAMES
2020,1,1,346,BIRD STUCK ON ELECTRICITY CABLE,Bird,Outdoor Structure,Animal rescue from height,ENFIELD
2020,1,1,346,MUNTJAC DEER TRAPPED IN FENCE,Deer,Outdoor Structure,Other animal assistance,ENFIELD
2020,1,1,346,SMALL ANIMAL RESCUE - CAT TRAPPED IN CAGE,Cat,Dwelling,Other animal assistance,HARROW
2020,1,1,346,PUPPY TRAPPED BETWEEN WALL AND FENCE,Dog,Dwelling,Other animal assistance,BARNET
2020,1,1,346,PIGEON TRAPPED IN NETTING,Bird,Dwelling,Animal rescue from height,BRENT
2020,1,1,346,CAT LOCKED IN CAR,Cat,Road Vehicle,Other animal assistance,WANDSWORTH
2020,1,1,346,DOG TRAPPED IN HOLE,Dog,Outdoor,Animal rescue from below ground,HILLINGDON
2020,1,1,346,CAT STUCK ON CHIMNEY    ABOVE ONE STOP  RSPCA DECLINED TO ATTEND   ACCESS VIA BACK OF SHOP,Cat,Dwelling,Animal rescue from height,BEXLEY
2020,1,1,346,CAT TRAPPED ON ROOF,Cat,Dwelling,Animal rescue from height,WESTMINSTER
2020,1,1,346,SMALL ANIMAL RESCUE - KITTEN TRAPPED UNDERNEATH FLOORBOARD,Cat,Dwelling,Animal rescue from below ground,GREENWICH
2020,1,1,346,ASSISIT RSPCA WITH CAT RETRIEVAL - RSPCA REP ON SCENE,Cat,Outdoor,Animal rescue from height,WANDSWORTH
2020,1,1,346,BIRD TRAPPED IN NETTING ON THE BUILDING,Bird,Dwelling,Animal rescue from height,CROYDON
2020,1,1,346,BABY PIGEON TRAPPED - CALL FROM RSPCA - UNABLE TO ATTEND    NEAR THE CENTRE CLOSE TO THE OFF LEAD DO,Bird,Outdoor,Animal rescue from height,RICHMOND UPON THAMES
2020,1,1,346,CAT TRAPPED IN SHED BELIEVED INJURED   RSPCA UNABLE TO ASSIST,Cat,Non Residential,Other animal assistance,BARKING AND DAGENHAM
2020,1,1,346,DOG WITH HEAD TRAPPED IN WINE RACK,Dog,Dwelling,Other animal assistance,SUTTON
2020,1,1,346,CAT TRAPPED     CALLER BELIEVES CATS LEG IS BROKEN AS ITS TWISTED WITH FLYS AROUND IT    CAT IS VERY,Cat,Dwelling,Other animal assistance,HILLINGDON
2020,1,1,346,BIRD TRAPPED IN CHIMNEY,Bird,Dwelling,Other animal assistance,HOUNSLOW
2020,1,1,346,BIRD TRAPPED IN TREE,Bird,Outdoor,Animal rescue from height,CAMDEN
2020,1,1,346,CAT WITH PAW STUCK IN SINK PLUG HOLE,Cat,Dwelling,Other animal assistance,CROYDON
2020,1,1,346,FOX WITH HEAD STUCK RAILINGS,Fox,Outdoor Structure,Other animal assistance,HAVERING
2020,1,1,346,CAT STUCK IN AN AIR VENT ON FIRST FLOOR,Cat,Dwelling,Animal rescue from below ground,SOUTHWARK
2020,1,1,346,BIRD TRAPPED IN CHIMNEY,Bird,Dwelling,Animal rescue from below ground,BROMLEY
2020,1,1,346,CAT TRAPPED ON ROOF OWNERS ON SCENE,Cat,Dwelling,Animal rescue from height,BRENT
2020,1,1,346,ASSIST WILDLIFE PROTECTION WITH A PIGEON TRAPPED IN BUILDING,Bird,Dwelling,Other animal assistance,HACKNEY
2020,1,1,346,BIRD TRAPPED IN CHIMMNEY,Bird,Dwelling,Animal rescue from below ground,BROMLEY
2020,1,1,346,PIGEON TRAPPED IN NETTING NEAR BRAMLEY CHEMIST SHOP,Bird,Outdoor,Animal rescue from height,KENSINGTON AND CHELSEA
2020,1,1,346,DOG TRAPPED UNDER DECKING,Dog,Dwelling,Animal rescue from below ground,WANDSWORTH
2020,1,1,346,CAT TRAPPED BEHIND FRIDGE,Cat,Dwelling,Other animal assistance,NEWHAM
2020,1,1,346,INJURED CAT - FALLEN OFF HIGH FENCE INTO BACK GARDEN    OWNER UNABLE TO REACH CAT,Cat,Dwelling,Animal rescue from height,HARINGEY
2020,1,1,346,BIRD TRAPPED IN CHIMNEY BREAST,Bird,Dwelling,Other animal assistance,HILLINGDON
2020,1,1,346,BIRDS TRAPPED BHIND MESH WIRING -,Bird,Outdoor Structure,Animal rescue from height,KENSINGTON AND CHELSEA
2020,1,1,346,KITTEN TRAPPED IN CAR SPEAKER,Cat,Road Vehicle,Other animal assistance,REDBRIDGE
2020,1,1,346,CAT TRAPPED IN ROOF TILES,Cat,Dwelling,Animal rescue from height,BARNET
2020,1,1,346,SQUIRREL TRAPPED IN EAVES OF A ROOF     FIRST FLOOR LEVEL,Squirrel,Dwelling,Animal rescue from height,NEWHAM
2020,1,1,346,CAT TRAPPED ABANONDED COURT YARD,Cat,Dwelling,Animal rescue from below ground,CAMDEN
2020,1,1,346,MAGPIE STUCK IN GUTTERING AT SECOND FLOOR    RSPCA ON SCENE,Bird,Dwelling,Other animal assistance,RICHMOND UPON THAMES
2020,1,1,346,SMALL ANIMAL RESCUE,Bird,Dwelling,Animal rescue from height,CAMDEN
2020,1,1,346,FOX FALLEN FROM HEIGHT AND TRAPPED,Fox,Dwelling,Animal rescue from below ground,ISLINGTON
2020,1,1,346,KITTEN TRAPPED BEHIND WASHING MACHINE  HAVING DIFFICULTY BREATHING,Cat,Dwelling,Other animal assistance,HAVERING
2020,1,2,692,HORSE STUCK IN PONDERS END DITCH - JUST NORTH OF NAVIGATION PUB ON THE TOW PATH ON THE EAST SIDE,Horse,Outdoor,Other animal assistance,ENFIELD
2020,1,1,346,CAT TRAPPED BEHIND WARDROBE,Cat,Dwelling,Other animal assistance,HAVERING
2020,1,1,346,BIRDS TRAPPED IN CRANE NETTING - CALLER WILL MEET YOU,Bird,Outdoor Structure,Other animal assistance,HOUNSLOW
2020,1,1,346,DOG WITH HEAD TRAPPED IN RAILINGS,Dog,Outdoor,Other animal assistance,WANDSWORTH
2020,1,1,346,FOX WITH LEG TRAPPED IN A TRAMPOLINE,Fox,Outdoor Structure,Other animal assistance,HOUNSLOW
2020,1,1,346,CAT TRAPPED IN LIFT AREA,Cat,Dwelling,Animal rescue from height,CAMDEN
2020,1,1,346,CAT TRAPPED BEHIND SPIKED FENCING  CALLER WILL LIASE WITH BRIGADE AT ADDRESS,Cat,Dwelling,Animal rescue from height,WALTHAM FOREST
2020,1,1,346,SMALL ANIMAL RESCUE - CAT UNDER FLOORBOARDS,Cat,Dwelling,Animal rescue from below ground,GREENWICH
2020,1,1,346,ASSIST RSPCA WITH CAT TRAPPED,Cat,Non Residential,Animal rescue from height,NEWHAM
2020,1,1,346,CAT STUCK IN CHIMNEY,Cat,Dwelling,Animal rescue from height,BARKING AND DAGENHAM
2020,1,2,692,CAT STUCK IN CAR ENGINE - TOYOTA PRUIS,Cat,Road Vehicle,Other animal assistance,MERTON
2020,1,1,346,CAT TRAPPED BEHIND BUILT IN FRIDGE,Cat,Dwelling,Other animal assistance,TOWER HAMLETS
2020,1,1,346,FOX TRAPPED IN DRAIN,Fox,Dwelling,Animal rescue from below ground,KENSINGTON AND CHELSEA
2020,1,1,346,CAT TRAPPED IN BUSHES - UNABLE TO GET OUT      ADVISED TO CONTACT LFB BY RSPCA,Cat,Outdoor,Other animal assistance,ISLINGTON
2020,1,1,346,CAT STUCK IN CHIMNEY,Cat,Dwelling,Other animal assistance,HARINGEY
2020,1,1,346,PIGEONS TRAPPED IN NETTING UNDER RAILWAY BRIDGE,Bird,Outdoor Structure,Animal rescue from height,WALTHAM FOREST
2020,1,1,346,CAT FALLEN ONTO LEDGE,Cat,Dwelling,Animal rescue from height,HAVERING
2020,2,3,1038,CAT STUCK IN CHIMNEY,Cat,Dwelling,Other animal assistance,BARNET
2020,1,1,346,SWAN IN DISTRESS ON THE LONGFORD RIVER - SWAN TRAPPED IN NETTING ABOVE THE RIVER,Bird,Outdoor,Animal rescue from water,HILLINGDON
2020,1,1,346,CAT  TRAPPED ON ROOF,Cat,Dwelling,Other animal assistance,KENSINGTON AND CHELSEA
2020,1,1,346,CAT TRAPPED UNDERNEITH SEAT IN CAR,Cat,Road Vehicle,Other animal assistance,BARNET
2020,1,1,346,DOG STUCK BETWEEN BOAT AND RIVER BANK - OWNER UNABLE TO LIFT OUT,Dog,Outdoor,Animal rescue from water,HILLINGDON
2020,1,2,692,DOG TRAPPED IN REAR GARDEN  - NO COVID,Dog,Outdoor,Other animal assistance,EALING
2020,1,1,346,CAT TRAPPED IN CLOTHING RECYCLING BIN - OWNER WAS UNAWARE CAT CLIMBED INTO  BAG,Cat,Outdoor Structure,Animal rescue from below ground,BROMLEY
2020,1,1,346,CAT TRAPPED IN WALL IN HOUSE,Cat,Dwelling,Other animal assistance,KENSINGTON AND CHELSEA
2020,1,1,346,DOG TRAPPED IN FENCING TO ELECTRICAL SUB STATION BEHIND THE TIP,Dog,Outdoor,Other animal assistance,BROMLEY
